,Order ID,Product ID,Location ID,Customer ID,Purchase Date,Quantity,Price,Total Amount,Product Name,Cost,City,County,State,Total Cost,Customer Segment
6494,AX14542,ENX2033,A135,C1366,2019-03-05,4,2182,8728,Product 34,1200,Murrieta,Riverside County,California,4800,Promising
6495,AX14544,ENX2071,A158,C1016,2019-11-05,1,136,136,Product 72,72,Santa Ana,Orange County,California,72,Potential Loyalist
6496,AX14545,ENX2083,A154,C1697,2019-11-10,1,2141,2141,Product 84,1777,San Diego,San Diego County,California,1777,Potential Loyalist
6497,AX14547,ENX2094,A155,C1483,2019-09-02,1,771,771,Product 95,648,San Francisco,San Francisco County,California,648,Loyal Customer
6498,AX14551,ENX2013,A106,C1111,2019-11-13,2,368,736,Product 14,269,Chula Vista,San Diego County,California,538,Promising
6499,AX14555,ENX2097,A165,C1011,2019-10-31,3,1052,3156,Product 98,589,Sunnyvale,Santa Clara County,California,1767,Promising
6500,AX14559,ENX2087,A164,C1682,2019-12-23,4,1022,4088,Product 88,818,Stockton,San Joaquin County,California,3272,Promising
6501,AX14562,ENX2042,A166,C1562,2019-05-11,3,203,609,Product 43,154,Temecula,Riverside County,California,462,Potential Loyalist
6502,AX14566,ENX2076,A147,C1343,2019-12-10,3,1522,4566,Product 77,791,Richmond,Contra Costa County,California,2373,Champion
6503,AX14567,ENX2068,A138,C1224,2019-06-13,1,1500,1500,Product 69,900,Oceanside,San Diego County,California,900,Promising
6504,AX14569,ENX2068,A134,C1650,2019-11-02,3,1500,4500,Product 69,900,Moreno Valley,Riverside County,California,2700,Champion
6505,AX14571,ENX2002,A152,C1372,2019-11-18,1,847,847,Product 3,534,San Bernardino,San Bernardino County,California,534,Potential Loyalist
6506,AX14572,ENX2011,A138,C1195,2019-04-22,2,530,1060,Product 12,435,Oceanside,San Diego County,California,870,Potential Loyalist
6507,AX14573,ENX2087,A141,C1483,2019-10-20,2,1022,2044,Product 88,818,Oxnard,Ventura County,California,1636,Loyal Customer
6508,AX14574,ENX2047,A134,C1299,2019-09-14,1,290,290,Product 48,200,Moreno Valley,Riverside County,California,200,Potential Loyalist
6509,AX14575,ENX2022,A128,C1570,2019-10-09,4,561,2244,Product 23,421,Irvine,Orange County,California,1684,Promising
6510,AX14576,ENX2077,A153,C1146,2019-06-10,3,530,1590,Product 78,424,San Buenaventura (Ventura),Ventura County,California,1272,New Customer
6511,AX14580,ENX2057,A172,C1267,2019-04-02,1,181,181,Product 58,130,Vista,San Diego County,California,130,Potential Loyalist
6512,AX14581,ENX2002,A123,C1265,2019-01-17,4,847,3388,Product 3,534,Garden Grove,Orange County,California,2136,Champion
6513,AX14584,ENX2051,A165,C1634,2019-11-30,1,1077,1077,Product 52,732,Sunnyvale,Santa Clara County,California,732,Potential Loyalist
6514,AX14588,ENX2090,A144,C1419,2019-09-26,1,1338,1338,Product 91,682,Pomona,Los Angeles County,California,682,Champion
6515,AX14589,ENX2068,A123,C1268,2019-06-09,1,1500,1500,Product 69,900,Garden Grove,Orange County,California,900,Promising
6516,AX14590,ENX2056,A155,C1370,2019-07-05,1,1635,1635,Product 57,1046,San Francisco,San Francisco County,California,1046,Potential Loyalist
6517,AX14591,ENX2044,A146,C1469,2019-09-15,3,886,2658,Product 45,478,Rialto,San Bernardino County,California,1434,Potential Loyalist
6518,AX14592,ENX2066,A145,C1109,2019-01-26,1,2091,2091,Product 67,1485,Rancho Cucamonga,San Bernardino County,California,1485,New Customer
6519,AX14595,ENX2092,A165,C1314,2019-07-19,1,1639,1639,Product 93,1295,Sunnyvale,Santa Clara County,California,1295,Potential Loyalist
6520,AX14596,ENX2083,A142,C1709,2019-02-04,1,2141,2141,Product 84,1777,Palmdale,Los Angeles County,California,1777,Potential Loyalist
6521,AX14599,ENX2024,A110,C1752,2019-06-10,1,356,356,Product 25,292,Costa Mesa,Orange County,California,292,Promising
6522,AX14600,ENX2035,A114,C1762,2019-08-18,4,458,1832,Product 36,376,El Cajon,San Diego County,California,1504,Promising
6523,AX14601,ENX2024,A143,C1675,2019-10-29,1,356,356,Product 25,292,Pasadena,Los Angeles County,California,292,Need Attention
6524,AX14604,ENX2005,A146,C1755,2019-08-20,1,684,684,Product 6,561,Rialto,San Bernardino County,California,561,Promising
6525,AX14605,ENX2068,A166,C1769,2019-12-11,2,1500,3000,Product 69,900,Temecula,Riverside County,California,1800,Potential Loyalist
6526,AX14606,ENX2012,A124,C1749,2019-12-30,3,1353,4059,Product 13,947,Glendale,Los Angeles County,California,2841,Promising
6527,AX14610,ENX2077,A142,C1071,2019-05-05,4,530,2120,Product 78,424,Palmdale,Los Angeles County,California,1696,Promising
6528,AX14616,ENX2054,A164,C1760,2019-06-25,3,127,381,Product 55,79,Stockton,San Joaquin County,California,237,Promising
6529,AX14620,ENX2097,A126,C1406,2019-06-21,2,1052,2104,Product 98,589,Huntington Beach,Orange County,California,1178,New Customer
6530,AX14622,ENX2058,A136,C1664,2019-06-22,1,2257,2257,Product 59,1535,Norwalk,Los Angeles County,California,1535,Need Attention
6531,AX14627,ENX2002,A130,C1028,2019-01-03,1,847,847,Product 3,534,Lancaster,Los Angeles County,California,534,Potential Loyalist
6532,AX14631,ENX2000,A100,C1118,2019-06-19,1,2241,2241,Product 1,1367,Anaheim,Orange County,California,1367,Potential Loyalist
6533,AX14633,ENX2009,A135,C1253,2019-11-03,1,584,584,Product 10,420,Murrieta,Riverside County,California,420,New Customer
6534,AX14639,ENX2072,A103,C1792,2019-08-27,1,1887,1887,Product 73,1378,Berkeley,Alameda County,California,1378,Promising
6535,AX14641,ENX2066,A101,C1346,2019-11-02,3,2091,6273,Product 67,1485,Antioch,Contra Costa County,California,4455,Champion
6536,AX14642,ENX2068,A107,C1477,2019-02-05,4,1500,6000,Product 69,900,Clovis,Fresno County,California,3600,Promising
6537,AX14644,ENX2079,A114,C1578,2019-10-31,3,1725,5175,Product 80,1363,El Cajon,San Diego County,California,4089,Potential Loyalist
6538,AX14646,ENX2083,A124,C1388,2019-04-08,4,2141,8564,Product 84,1777,Glendale,Los Angeles County,California,7108,Promising
6539,AX14648,ENX2049,A148,C1380,2019-06-22,1,826,826,Product 50,562,Riverside,Riverside County,California,562,Hibernating
6540,AX14652,ENX2081,A155,C1265,2019-01-08,1,1566,1566,Product 82,1190,San Francisco,San Francisco County,California,1190,Champion
6541,AX14660,ENX2069,A100,C1793,2019-10-29,1,378,378,Product 70,291,Anaheim,Orange County,California,291,Need Attention
6542,AX14662,ENX2049,A114,C1027,2019-03-29,3,826,2478,Product 50,562,El Cajon,San Diego County,California,1686,Potential Loyalist
6543,AX14664,ENX2063,A130,C1509,2019-12-09,1,1708,1708,Product 64,871,Lancaster,Los Angeles County,California,871,Promising
6544,AX14667,ENX2085,A160,C1022,2019-09-19,3,1862,5586,Product 86,1173,Santa Clarita,Los Angeles County,California,3519,Champion
6545,AX14669,ENX2065,A118,C1722,2019-09-09,1,2396,2396,Product 66,1965,Fairfield,Solano County,California,1965,Champion
6546,AX14670,ENX2010,A130,C1104,2019-01-12,3,1812,5436,Product 11,1305,Lancaster,Los Angeles County,California,3915,Loyal Customer
6547,AX14671,ENX2042,A122,C1383,2019-09-01,4,203,812,Product 43,154,Fullerton,Orange County,California,616,Promising
6548,AX14677,ENX2009,A137,C1283,2019-06-18,4,584,2336,Product 10,420,Oakland,Alameda County,California,1680,Promising
6549,AX14682,ENX2085,A143,C1654,2019-12-02,1,1862,1862,Product 86,1173,Pasadena,Los Angeles County,California,1173,Champion
6550,AX14684,ENX2045,A129,C1022,2019-03-20,1,556,556,Product 46,395,Jurupa Valley,Riverside County,California,395,Champion
6551,AX14686,ENX2020,A158,C1043,2019-10-04,1,2005,2005,Product 21,1223,Santa Ana,Orange County,California,1223,Need Attention
6552,AX14690,ENX2001,A122,C1145,2019-07-08,1,951,951,Product 2,504,Fullerton,Orange County,California,504,Promising
6553,AX14691,ENX2024,A169,C1003,2019-01-11,3,356,1068,Product 25,292,Vallejo,Solano County,California,876,Champion
6554,AX14692,ENX2000,A156,C1328,2019-04-20,4,2241,8964,Product 1,1367,San Jose,Santa Clara County,California,5468,New Customer
6555,AX14696,ENX2058,A134,C1168,2019-06-29,4,2257,9028,Product 59,1535,Moreno Valley,Riverside County,California,6140,Potential Loyalist
6556,AX14697,ENX2025,A122,C1170,2019-08-05,3,667,2001,Product 26,387,Fullerton,Orange County,California,1161,Potential Loyalist
6557,AX14699,ENX2020,A160,C1466,2019-03-16,1,2005,2005,Product 21,1223,Santa Clarita,Los Angeles County,California,1223,Potential Loyalist
6558,AX14700,ENX2055,A159,C1095,2019-10-24,1,2495,2495,Product 56,1896,Santa Clara,Santa Clara County,California,1896,Potential Loyalist
6559,AX14702,ENX2100,A106,C1259,2019-02-08,4,799,3196,Product 101,455,Chula Vista,San Diego County,California,1820,Promising
6560,AX14703,ENX2029,A147,C1595,2019-07-22,1,1848,1848,Product 30,1294,Richmond,Contra Costa County,California,1294,Potential Loyalist
6561,AX14709,ENX2003,A100,C1557,2019-03-04,3,1783,5349,Product 4,1516,Anaheim,Orange County,California,4548,Promising
6562,AX14711,ENX2078,A171,C1202,2019-08-16,1,1798,1798,Product 79,971,Visalia,Tulare County,California,971,Need Attention
6563,AX14713,ENX2088,A117,C1152,2019-10-19,1,603,603,Product 89,416,Escondido,San Diego County,California,416,Potential Loyalist
6564,AX14714,ENX2068,A122,C1787,2019-05-12,1,1500,1500,Product 69,900,Fullerton,Orange County,California,900,Potential Loyalist
6565,AX14715,ENX2067,A116,C1413,2019-05-09,2,1119,2238,Product 68,683,El Monte,Los Angeles County,California,1366,Promising
6566,AX14717,ENX2016,A124,C1676,2019-07-11,4,1351,5404,Product 17,1108,Glendale,Los Angeles County,California,4432,Potential Loyalist
6567,AX14721,ENX2074,A159,C1348,2019-12-31,2,504,1008,Product 75,408,Santa Clara,Santa Clara County,California,816,New Customer
6568,AX14726,ENX2042,A171,C1761,2019-04-13,2,203,406,Product 43,154,Visalia,Tulare County,California,308,New Customer
6569,AX14727,ENX2004,A153,C1504,2019-04-04,1,1278,1278,Product 5,665,San Buenaventura (Ventura),Ventura County,California,665,Promising
6570,AX14729,ENX2037,A165,C1358,2019-01-24,1,880,880,Product 38,634,Sunnyvale,Santa Clara County,California,634,Promising
6571,AX14734,ENX2052,A119,C1232,2019-11-21,1,1526,1526,Product 53,1251,Fontana,San Bernardino County,California,1251,Potential Loyalist
6572,AX14736,ENX2069,A105,C1450,2019-05-07,1,378,378,Product 70,291,Carlsbad,San Diego County,California,291,Potential Loyalist
6573,AX14739,ENX2028,A125,C1204,2019-02-10,1,2283,2283,Product 29,1484,Hayward,Alameda County,California,1484,Potential Loyalist
6574,AX14741,ENX2028,A109,C1706,2019-08-12,2,2283,4566,Product 29,1484,Corona,Riverside County,California,2968,Promising
6575,AX14743,ENX2021,A148,C1591,2019-02-28,1,217,217,Product 22,171,Riverside,Riverside County,California,171,Potential Loyalist
6576,AX14744,ENX2018,A170,C1461,2019-01-16,3,1972,5916,Product 19,1321,Victorville,San Bernardino County,California,3963,Need Attention
6577,AX14748,ENX2026,A154,C1130,2019-10-04,1,947,947,Product 27,786,San Diego,San Diego County,California,786,Promising
6578,AX14749,ENX2041,A162,C1256,2019-09-14,1,1380,1380,Product 42,1090,Santa Rosa,Sonoma County,California,1090,Potential Loyalist
6579,AX14750,ENX2083,A149,C1646,2019-01-10,2,2141,4282,Product 84,1777,Roseville,Placer County,California,3554,Promising
6580,AX14752,ENX2081,A128,C1493,2019-04-11,1,1566,1566,Product 82,1190,Irvine,Orange County,California,1190,New Customer
6581,AX14756,ENX2056,A160,C1111,2019-10-20,1,1635,1635,Product 57,1046,Santa Clarita,Los Angeles County,California,1046,Promising
6582,AX14760,ENX2078,A144,C1385,2019-08-07,1,1798,1798,Product 79,971,Pomona,Los Angeles County,California,971,Promising
6583,AX14762,ENX2011,A135,C1093,2019-07-04,4,530,2120,Product 12,435,Murrieta,Riverside County,California,1740,Champion
6584,AX14764,ENX2023,A147,C1357,2019-07-27,4,818,3272,Product 24,450,Richmond,Contra Costa County,California,1800,Loyal Customer
6585,AX14765,ENX2010,A118,C1382,2019-12-25,1,1812,1812,Product 11,1305,Fairfield,Solano County,California,1305,Potential Loyalist
6586,AX14767,ENX2018,A129,C1180,2019-02-19,2,1972,3944,Product 19,1321,Jurupa Valley,Riverside County,California,2642,Promising
6587,AX14772,ENX2049,A117,C1499,2019-12-02,1,826,826,Product 50,562,Escondido,San Diego County,California,562,Promising
6588,AX14774,ENX2027,A114,C1140,2019-07-07,3,2497,7491,Product 28,1473,El Cajon,San Diego County,California,4419,Potential Loyalist
6589,AX14779,ENX2073,A168,C1100,2019-10-30,4,95,380,Product 74,61,Torrance,Los Angeles County,California,244,Potential Loyalist
6590,AX14780,ENX2050,A131,C1531,2019-10-12,1,2391,2391,Product 51,1291,Long Beach,Los Angeles County,California,1291,Loyal Customer
6591,AX14787,ENX2043,A101,C1405,2019-09-01,1,545,545,Product 44,425,Antioch,Contra Costa County,California,425,Potential Loyalist
6592,AX14793,ENX2072,A140,C1420,2019-06-25,1,1887,1887,Product 73,1378,Orange,Orange County,California,1378,New Customer
6593,AX14795,ENX2070,A144,C1425,2019-07-21,1,1671,1671,Product 71,1220,Pomona,Los Angeles County,California,1220,Promising
6594,AX14796,ENX2018,A141,C1454,2019-12-23,2,1972,3944,Product 19,1321,Oxnard,Ventura County,California,2642,Potential Loyalist
6595,AX14800,ENX2067,A166,C1235,2019-03-27,1,1119,1119,Product 68,683,Temecula,Riverside County,California,683,Champion
6596,AX14802,ENX2089,A169,C1123,2019-07-27,2,2294,4588,Product 90,1399,Vallejo,Solano County,California,2798,New Customer
6597,AX14805,ENX2032,A119,C1327,2019-03-06,1,1967,1967,Product 33,1397,Fontana,San Bernardino County,California,1397,Potential Loyalist
6598,AX14807,ENX2044,A112,C1498,2019-09-17,1,886,886,Product 45,478,Downey,Los Angeles County,California,478,Potential Loyalist
6599,AX14808,ENX2067,A114,C1179,2019-06-20,3,1119,3357,Product 68,683,El Cajon,San Diego County,California,2049,Promising
6600,AX14809,ENX2053,A143,C1048,2019-10-19,2,596,1192,Product 54,358,Pasadena,Los Angeles County,California,716,Potential Loyalist
6601,AX14813,ENX2051,A105,C1186,2019-12-06,3,1077,3231,Product 52,732,Carlsbad,San Diego County,California,2196,Need Attention
6602,AX14814,ENX2070,A171,C1270,2019-05-08,1,1671,1671,Product 71,1220,Visalia,Tulare County,California,1220,Loyal Customer
6603,AX14819,ENX2007,A147,C1035,2019-02-01,1,1405,1405,Product 8,1054,Richmond,Contra Costa County,California,1054,New Customer
6604,AX14829,ENX2064,A146,C1700,2019-08-02,4,1414,5656,Product 65,962,Rialto,San Bernardino County,California,3848,Potential Loyalist
6605,AX14832,ENX2067,A110,C1774,2019-11-25,4,1119,4476,Product 68,683,Costa Mesa,Orange County,California,2732,Loyal Customer
6606,AX14834,ENX2012,A142,C1431,2019-09-18,2,1353,2706,Product 13,947,Palmdale,Los Angeles County,California,1894,Promising
6607,AX14835,ENX2015,A138,C1478,2019-06-11,1,637,637,Product 16,389,Oceanside,San Diego County,California,389,Loyal Customer
6608,AX14841,ENX2071,A156,C1245,2019-06-04,3,136,408,Product 72,72,San Jose,Santa Clara County,California,216,Potential Loyalist
6609,AX14842,ENX2033,A142,C1040,2019-11-25,2,2182,4364,Product 34,1200,Palmdale,Los Angeles County,California,2400,Champion
6610,AX14843,ENX2021,A147,C1057,2019-05-27,2,217,434,Product 22,171,Richmond,Contra Costa County,California,342,Potential Loyalist
6611,AX14845,ENX2016,A116,C1386,2019-07-20,1,1351,1351,Product 17,1108,El Monte,Los Angeles County,California,1108,Potential Loyalist
6612,AX14849,ENX2013,A133,C1723,2019-11-08,3,368,1104,Product 14,269,Modesto,Stanislaus County,California,807,Loyal Customer
6613,AX14852,ENX2070,A129,C1342,2019-08-21,1,1671,1671,Product 71,1220,Jurupa Valley,Riverside County,California,1220,Champion
6614,AX14856,ENX2075,A127,C1525,2019-05-18,2,400,800,Product 76,208,Inglewood,Los Angeles County,California,416,New Customer
6615,AX14857,ENX2093,A147,C1094,2019-04-30,4,112,448,Product 94,90,Richmond,Contra Costa County,California,360,New Customer
6616,AX14858,ENX2011,A133,C1257,2019-08-27,1,530,530,Product 12,435,Modesto,Stanislaus County,California,435,Potential Loyalist
6617,AX14859,ENX2061,A140,C1105,2019-01-29,3,913,2739,Product 62,584,Orange,Orange County,California,1752,Potential Loyalist
6618,AX14861,ENX2070,A111,C1637,2019-10-15,1,1671,1671,Product 71,1220,Daly City,San Mateo County,California,1220,Need Attention
6619,AX14862,ENX2065,A172,C1406,2019-02-22,3,2396,7188,Product 66,1965,Vista,San Diego County,California,5895,New Customer
6620,AX14864,ENX2005,A122,C1175,2019-04-20,1,684,684,Product 6,561,Fullerton,Orange County,California,561,Promising
6621,AX14865,ENX2002,A125,C1511,2019-02-07,2,847,1694,Product 3,534,Hayward,Alameda County,California,1068,Promising
6622,AX14871,ENX2052,A162,C1612,2019-01-20,1,1526,1526,Product 53,1251,Santa Rosa,Sonoma County,California,1251,Champion
6623,AX14874,ENX2074,A146,C1660,2019-07-23,1,504,504,Product 75,408,Rialto,San Bernardino County,California,408,Potential Loyalist
6624,AX14875,ENX2025,A130,C1249,2019-09-03,1,667,667,Product 26,387,Lancaster,Los Angeles County,California,387,New Customer
6625,AX14877,ENX2010,A128,C1643,2019-05-27,1,1812,1812,Product 11,1305,Irvine,Orange County,California,1305,Need Attention
6626,AX14878,ENX2006,A102,C1719,2019-03-09,4,1826,7304,Product 7,1443,Bakersfield,Kern County,California,5772,Potential Loyalist
6627,AX14883,ENX2018,A123,C1494,2019-05-07,1,1972,1972,Product 19,1321,Garden Grove,Orange County,California,1321,Promising
6628,AX14890,ENX2006,A143,C1025,2019-12-30,1,1826,1826,Product 7,1443,Pasadena,Los Angeles County,California,1443,Potential Loyalist
6629,AX14891,ENX2061,A129,C1153,2019-08-05,2,913,1826,Product 62,584,Jurupa Valley,Riverside County,California,1168,Loyal Customer
6630,AX14897,ENX2041,A118,C1530,2019-05-14,2,1380,2760,Product 42,1090,Fairfield,Solano County,California,2180,Need Attention
6631,AX14900,ENX2091,A128,C1286,2019-10-10,1,368,368,Product 92,294,Irvine,Orange County,California,294,Potential Loyalist
6632,AX14903,ENX2052,A116,C1059,2019-01-21,1,1526,1526,Product 53,1251,El Monte,Los Angeles County,California,1251,New Customer
6633,AX14904,ENX2006,A168,C1556,2019-08-23,1,1826,1826,Product 7,1443,Torrance,Los Angeles County,California,1443,New Customer
6634,AX14909,ENX2022,A150,C1080,2019-10-13,1,561,561,Product 23,421,Sacramento,Sacramento County,California,421,Potential Loyalist
6635,AX14912,ENX2087,A148,C1301,2019-02-03,4,1022,4088,Product 88,818,Riverside,Riverside County,California,3272,Promising
6636,AX14915,ENX2096,A133,C1771,2019-08-24,1,1587,1587,Product 97,1301,Modesto,Stanislaus County,California,1301,Promising
6637,AX14923,ENX2051,A157,C1506,2019-06-24,1,1077,1077,Product 52,732,San Mateo,San Mateo County,California,732,Champion
